,price_cr,bhk,bathroom,balcony,addl_room,floor_rise,area_sqm,area_type,age,fan,light,wardrobe,ac,bed,chimney,curtains,dining table,exhaust fan,geyser,modular kitchen,microwave,fridge,sofa,stove,tv,washing machine,water purifier,society,sector,city,landmarks
1829,0.85,3,3,2,0,low,213.68,carpet,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,the crew bos chs manesar,1,manesar,"['pooja clinic', ' dr. sahil clinic', ' prakash hospital', ' shri rade clinic', ' yadav dental & eye care', ' yadav dental & eye care', ' yadav dental & eye care', ' petrol pump maitri motors', ' petrol pump maitri motors', ' petrol pump maitri motors', ' petrol pump', ' petrol pump', ' petrol pump indian oil', ' petrol pump indian oil', ' petrol pump indian oil', ' ""mcdonald', ' rao dhaba']"
1830,0.85,3,3,3,1,mid,213.68,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,nagata group housing society,1,gurgaon,"['pooja clinic', ' dr. sahil clinic', ' prakash hospital', ' shri rade clinic', ' yadav dental & eye care', ' yadav dental & eye care', ' yadav dental & eye care', ' petrol pump maitri motors', ' petrol pump maitri motors', ' petrol pump maitri motors', ' petrol pump', ' petrol pump', ' petrol pump indian oil', ' petrol pump indian oil', ' petrol pump indian oil', ' ""mcdonald', ' rao dhaba']"
1831,2.9,4,4,0,1,mid,183.48,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,emaar mgf emerald floors premier,65,gurgaon,"[' golf course road', ' ck birla hospital', ' ck birla hospital', ' delhi international airport', ' delhi international airport', ' lemon tree hotel']"
1832,2.85,4,4,3,1,low,183.48,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,emaar mgf emerald floors premier,65,gurgaon,"[' golf course road', ' ck birla hospital', ' ck birla hospital', ' delhi international airport', ' delhi international airport', ' lemon tree hotel']"
1833,2.24,3,3,3,1,low,153.29,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,emaar mgf emerald floors premier,65,gurgaon,"[' golf course road', ' ck birla hospital', ' ck birla hospital', ' delhi international airport', ' delhi international airport', ' lemon tree hotel']"
1834,2.55,3,3,3,1,low,153.29,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,emaar mgf emerald floors premier,65,gurgaon,"[' golf course road', ' ck birla hospital', ' ck birla hospital', ' delhi international airport', ' delhi international airport', ' lemon tree hotel']"
1835,2.85,4,4,3,1,low,183.48,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,emaar mgf emerald floors premier,65,gurgaon,"[' golf course road', ' ck birla hospital', ' ck birla hospital', ' delhi international airport', ' delhi international airport', ' lemon tree hotel']"
1836,2.5,3,3,3,1,low,153.29,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,emaar mgf emerald floors premier,65,gurgaon,"[' golf course road', ' ck birla hospital', ' ck birla hospital', ' delhi international airport', ' delhi international airport', ' lemon tree hotel']"
1837,2.75,3,3,3,1,low,242.01,super built up,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,the close north,50,gurgaon,"['sector 55-56 metro station', 'sector 55-56 metro station', ' golf course ext road', ' badshapur sohna highway', ' lotus valley international school', ' lotus valley international school', ' sushant university', ' park hospital', ' park hospital', ' indira gandhi intl airport', ' basai dhankot railway station', ' basai dhankot railway station', ' basai dhankot railway station']"
1838,1.35,3,4,2,1,high,143.54,super built up,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,unitech the residences,33,gurgaon,"['huda metro station', 'huda metro station', 'huda metro station', ' raheja mall', ' delhi gurgaon expressway', ' sushant university', ' indira gandhi international airport', ' indira gandhi international airport', ' orchid business park', ' tau devilal sports complex', ' tau devilal sports complex', ' skyjumper trampoline park']"
1839,2.51,3,3,3,1,high,194.45,super built up,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,the close north,50,gurgaon,"['sector 55-56 metro station', 'sector 55-56 metro station', ' golf course ext road', ' badshapur sohna highway', ' lotus valley international school', ' lotus valley international school', ' sushant university', ' park hospital', ' park hospital', ' indira gandhi intl airport', ' basai dhankot railway station', ' basai dhankot railway station', ' basai dhankot railway station']"
1840,4.5,4,4,3,1,high,293.02,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,m3m merlin,67,gurgaon,"['airia mall', ' golf course extension road', ' alpine convent school', ' dpg institute of technology', ' mkd hospital', ' indira gandhi international airport', ' indira gandhi international airport', ' lemon tree hotel', ' skyjumper trampoline park', ' dlf golf and country club', ' dlf golf and country club', ' pvr drive in theatre']"
1841,2.5,3,3,3,1,high,194.45,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,the close north,50,gurgaon,"['sector 55-56 metro station', 'sector 55-56 metro station', ' golf course ext road', ' badshapur sohna highway', ' lotus valley international school', ' lotus valley international school', ' sushant university', ' park hospital', ' park hospital', ' indira gandhi intl airport', ' basai dhankot railway station', ' basai dhankot railway station', ' basai dhankot railway station']"
1842,1.14,2,2,3,0,mid,152.36,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,ss the leaf,85,gurgaon,"['sapphire 83 mall', ' dwarka expressway', ' delhi public school sector 84', ' dpg institute of technology', ' genesis hospital sector 84', ' indira gandhi international airport', ' indira gandhi international airport', ' imt manesar', ' holiday inn hotel sector 90', ' holiday inn hotel sector 90', ' skyjumper trampoline park', ' nakhrola stadium sector 81a']"
1843,1.85,4,5,3,0,low,261.24,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,ss the leaf,85,gurgaon,"['sapphire 83 mall', ' dwarka expressway', ' delhi public school sector 84', ' dpg institute of technology', ' genesis hospital sector 84', ' indira gandhi international airport', ' indira gandhi international airport', ' imt manesar', ' holiday inn hotel sector 90', ' holiday inn hotel sector 90', ' skyjumper trampoline park', ' nakhrola stadium sector 81a']"
1844,2.8,3,4,3,1,high,181.16,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,emaar mgf the palm drive,66,gurgaon,"['sector 55-56 rapid metro station', 'sector 55-56 rapid metro station', ' ashoka international school', ' ashoka international school', ' gurugram university', ' park hospital', ' park hospital', ' indira gandhi international airport', ' indira gandhi international airport', ' vatika business centre', ' de adventure park', ' dlf golf and country club', ' dlf golf and country club', ' tau devilal sports complex', ' tau devilal sports complex']"
